Unkown,DATABASE_NAME,USER_NAME,SESSION_ID,PLAN_ID,TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_SIZE,SQL_TEXT_TYPE,SQL_TEXT_HASH,newline,Clusters
59074,MARKETING,MARKETING_ETLUSER,8504162,10551161,0,1,0,0,External,1096289634,NA,4
59076,MARKETING,MARKETING_ETLUSER,8576286,10587649,0,1,0,0,External,1829785887,NA,4
59077,MARKETING,MARKETING_ETLUSER,8576837,10588236,14,4,0,1,External,1338457202,NA,4
59079,CIW_STAGE,KPI_SQFUSER,8466884,10501997,1,3,1,12,External,896166221,NA,4
59082,CIW_STAGE,KPI_SQFUSER,8466352,10501266,2,1,1,6,External,1034017495,NA,4
59090,MARKETING,MARKETING_ETLUSER,8473959,10509406,0,1,0,0,External,1939974042,NA,4
59092,MARKETING,MARKETING_ETLUSER,8472852,10508221,0,2,0,0,External,1907071508,NA,4
59097,MARKETING,MARKETING_ETLUSER,8502822,10549184,0,1,0,0,External,844316160,NA,4
59098,MARKETING,MARKETING_ETLUSER,8489575,10532036,0,1,0,0,External,1939974042,NA,4
59099,MARKETING,MARKETING_ETLUSER,8489976,10532591,0,1,0,0,External,1953664530,NA,4
59103,MARKETING,MARKETING_ETLUSER,8488000,10529466,0,1,0,0,External,1953664530,NA,4
59105,MARKETING,MARKETING_ETLUSER,8476657,10512264,0,1,0,0,External,1939974042,NA,4
59106,MARKETING,MARKETING_ETLUSER,8477952,10514005,1,4,1,12,External,1338457202,NA,4
59108,MARKETING,MARKETING_ETLUSER,8473998,10509481,1,4,1,12,External,1338457202,NA,4
59109,MARKETING,MARKETING_ETLUSER,8473846,10509275,0,1,0,0,External,903115505,NA,4
59110,MARKETING,MARKETING_ETLUSER,8473201,10508587,0,1,0,0,External,1939974042,NA,4
59111,MARKETING,MARKETING_ETLUSER,8474472,10509858,0,1,0,0,External,1829785887,NA,4
59112,MARKETING,MARKETING_ETLUSER,8471253,10506515,0,1,0,0,External,146299560,NA,4
59113,MARKETING,MARKETING_ETLUSER,8471606,10506994,1,1,1,8,External,1953664530,NA,4
59114,MARKETING,MARKETING_ETLUSER,8473216,10508599,0,1,0,0,External,1096289634,NA,4
59115,MARKETING,MARKETING_ETLUSER,8473142,10508533,0,1,0,0,External,272141641,NA,4
59120,MARKETING,MARKETING_ETLUSER,8489045,10531252,0,1,0,0,External,1829785887,NA,4
59126,MARKETING,MARKETING_ETLUSER,8476451,10512028,0,1,0,0,External,146299560,NA,4
59130,MARKETING,MARKETING_ETLUSER,8491077,10533944,3,4,0,4,External,791408303,NA,4
59135,MARKETING,MARKETING_ETLUSER,8494358,10538513,12,1,0,1,External,1953664530,NA,4
59136,MARKETING,MARKETING_ETLUSER,8501878,10547678,0,1,0,0,External,903115505,NA,4
59138,MARKETING,MARKETING_ETLUSER,8501503,10547082,1,4,1,12,External,1338457202,NA,4
59139,MARKETING,MARKETING_ETLUSER,8501666,10547297,0,2,0,0,External,1907071508,NA,4
59140,MARKETING,MARKETING_ETLUSER,8502804,10549135,1,4,1,12,External,533239396,NA,4
59142,CIW_STAGE,CIW_ETLUSER,8613495,10635973,2,5,0,0,External,1059405994,NA,4
59144,CIW_STAGE,CIW_ETLUSER,8613757,10636202,0,2,0,0,External,670401081,NA,4
59145,CIW,CIW_ETLUSER,8613688,10636176,1,4,1,12,External,1196156806,NA,4
59146,CIW_STAGE,CIW_ETLUSER,8613391,10635867,0,1,0,0,External,445844356,NA,4
59147,CIW,CIW_ETLUSER,8614825,10637274,2,4,1,6,External,285204670,NA,4
59148,CIW_STAGE,CIW_ETLUSER,8614616,10637072,0,1,0,0,External,883804858,NA,4
59149,CIW_STAGE,CIW_ETLUSER,8614228,10636731,1,1,0,0,External,1811111342,NA,4
59150,CIW_STAGE,CIW_ETLUSER,8614706,10637157,0,1,0,0,External,1811111342,NA,4
59151,CIW_STAGE,CIW_ETLUSER,8614787,10637237,0,1,0,0,External,1580626441,NA,4
59152,CIW_STAGE,CIW_ETLUSER,8614042,10636514,0,1,0,0,External,1811111342,NA,4
59153,CIW_STAGE,CIW_ETLUSER,8612394,10634652,0,1,0,0,External,37562516,NA,4
59155,CIW_STAGE,CIW_ETLUSER,8612552,10634867,0,1,0,0,External,1594037545,NA,4
59156,CIW_STAGE,CIW_ETLUSER,8606787,10628372,1,1,3810,106680,External,259061982,NA,4
59157,CIW_STAGE,CIW_ETLUSER,8604607,10625855,0,1,0,0,External,445844356,NA,4
59159,CIW_STAGE,CIW_ETLUSER,8499836,10546161,0,2,0,0,External,670401081,NA,4
59163,CIW_STAGE,CIW_ETLUSER,8498264,10544093,0,1,0,0,External,883804858,NA,4
59165,CIW_STAGE,CIW_ETLUSER,8602869,10624007,0,1,0,0,External,845098298,NA,4
59167,CIW_STAGE,CIW_ETLUSER,8608231,10629896,0,2,0,0,External,1813232277,NA,4
59171,CIW,CIW_ETLUSER,8614385,10636878,0,4,0,0,External,963681914,NA,4
59172,CIW_STAGE,CIW_ETLUSER,8613961,10636412,0,1,0,0,External,845098298,NA,4
59173,CIW_STAGE,CIW_ETLUSER,8613148,10635605,3,6,1119,66532,External,638948525,NA,4
59174,CIW_STAGE,CIW_ETLUSER,8607506,10629023,0,1,0,0,External,883804858,NA,4
59176,CIW_STAGE,CIW_ETLUSER,8440449,10472401,0,2,0,0,External,670401081,NA,4
59178,CIW_STAGE,CIW_ETLUSER,8446255,10479306,0,1,0,0,External,1811111342,NA,4
59179,CIW_STAGE,CIW_ETLUSER,8445606,10478571,0,1,0,0,External,1953664530,NA,4
59182,CIW_STAGE,CIW_ETLUSER,8455986,10490123,0,1,0,0,External,1811111342,NA,4
59183,CIW_STAGE,CIW_ETLUSER,8456849,10491002,0,1,0,0,External,1580626441,NA,4
59186,CIW_STAGE,CIW_ETLUSER,8455944,10490069,0,1,0,0,External,445844356,NA,4
59187,CIW_STAGE,CIW_ETLUSER,8455797,10489908,1,1,1,12,External,1706266073,NA,4
59190,CIW_STAGE,CIW_ETLUSER,8461848,10496463,0,1,0,0,External,1580626441,NA,4
59191,CIW,CIW_ETLUSER,8463600,10498160,0,1,0,0,External,1953664530,NA,4
59192,CIW_STAGE,CIW_ETLUSER,8454114,10487987,0,1,0,0,External,883804858,NA,4
59197,CIW_STAGE,CIW_ETLUSER,8452431,10486336,3,1,0,5,External,300539526,NA,4
59201,CIW_STAGE,CIW_ETLUSER,8476356,10511908,0,1,0,0,External,1706266073,NA,4
59203,CIW_STAGE,CIW_ETLUSER,8475286,10510727,1,1,0,0,External,1811111342,NA,4
59209,MARKETING,MARKETING_ETLUSER,8502991,10549388,0,2,0,0,External,519601860,NA,4
59210,MARKETING,MARKETING_ETLUSER,8502804,10549135,1,4,1,12,External,533239396,NA,4
59217,MARKETING,MARKETING_ETLUSER,8474632,10510055,1,1,1,20,External,1096289634,NA,4
59219,MARKETING,MARKETING_ETLUSER,8473142,10508533,0,1,0,0,External,272141641,NA,4
59220,MARKETING,MARKETING_ETLUSER,8474642,10510067,0,1,0,0,External,56452108,NA,4
59223,MARKETING,MARKETING_ETLUSER,8490085,10532732,1,1,1,16,External,1829785887,NA,4
59228,MARKETING,MARKETING_ETLUSER,8478593,10514862,0,1,0,0,External,1953664530,NA,4
59229,MARKETING,MARKETING_ETLUSER,8478459,10514642,1,2,1612,684020,External,895448176,NA,4
59231,MARKETING,MARKETING_ETLUSER,8476689,10512280,0,1,0,0,External,2011428679,NA,4
59232,MARKETING,MARKETING_ETLUSER,8491227,10534108,5,4,0,2,External,1338457202,NA,4
59233,MARKETING,MARKETING_ETLUSER,8490649,10533406,1,4,0,0,External,791408303,NA,4
59234,MARKETING,MARKETING_ETLUSER,8491584,10534598,0,1,0,0,External,272141641,NA,4
59236,MARKETING,MARKETING_ETLUSER,8481225,10518836,3,4,0,4,External,791408303,NA,4
59237,MARKETING,MARKETING_ETLUSER,8479830,10516663,3,2,0,9,External,1907071508,NA,4
59238,MARKETING,MARKETING_ETLUSER,8480396,10517484,2,4,1,6,External,791408303,NA,4
59243,MARKETING,MARKETING_ETLUSER,8474050,10509525,0,1,0,0,External,903115505,NA,4
59250,MARKETING,MARKETING_ETLUSER,8477998,10514032,1,2,1,20,External,2018497218,NA,4
59251,MARKETING,MARKETING_ETLUSER,8476710,10512322,0,1,0,0,External,245829888,NA,4
59255,MARKETING,MARKETING_ETLUSER,8580416,10592444,0,1,0,0,External,1939974042,NA,4
59256,MARKETING,MARKETING_ETLUSER,8577920,10589607,1,1,1,8,External,245829888,NA,4
59257,MARKETING,MARKETING_ETLUSER,8579435,10591048,1,1,1,16,External,272141641,NA,4
59258,CIW_STAGE,CIW_ETLUSER,8454127,10487997,0,1,0,0,External,1594037545,NA,4
59261,CIW_STAGE,CIW_ETLUSER,8451778,10485641,0,1,0,0,External,445844356,NA,4
59266,CIW_STAGE,CIW_ETLUSER,8486487,10526481,83,13,65541,10239314,External,1059292381,NA,4
59267,CIW_STAGE,CIW_ETLUSER,8506025,10553575,0,1,0,0,External,883804858,NA,4
59269,CIW_STAGE,CIW_ETLUSER,8493830,10537924,20,2,0,1,External,670401081,NA,4
59272,CIW_STAGE,CIW_ETLUSER,8611290,10633572,0,2,0,0,External,670401081,NA,4
59274,CIW,CIW_ETLUSER,8605756,10627019,1,4,1,12,External,1393042891,NA,4
59277,CIW_STAGE,CIW_ETLUSER,8614968,10637456,1,2,1,24,External,670401081,NA,4
59278,CIW_STAGE,CIW_ETLUSER,8612308,10634821,3,4,1174,227097,External,1750772061,NA,4
59279,CIW_STAGE,CIW_ETLUSER,8605854,10627124,0,2,0,0,External,670401081,NA,4
59280,CIW_STAGE,CIW_ETLUSER,8605344,10626679,0,1,0,0,External,1594037545,NA,4
59281,CIW_STAGE,CIW_ETLUSER,8603765,10624896,4,4,0,3,External,1507963195,NA,4
59283,CIW_STAGE,CIW_ETLUSER,8601836,10623184,2,4,1,6,External,32369382,NA,4
59284,CIW_STAGE,CIW_ETLUSER,8612528,10634839,0,1,0,0,External,37562516,NA,4
59285,CIW_STAGE,CIW_ETLUSER,8612191,10634494,0,1,0,0,External,445844356,NA,4
59286,CIW_STAGE,CIW_ETLUSER,8612021,10634385,0,1,0,0,External,1811111342,NA,4
59287,CIW_STAGE,CIW_ETLUSER,8611789,10634207,0,1,0,0,External,883804858,NA,4
59291,CIW_STAGE,CIW_ETLUSER,8612107,10634448,0,1,0,0,External,300539526,NA,4
59293,CIW_STAGE,CIW_ETLUSER,8607457,10628981,0,2,0,0,External,670401081,NA,4
59294,CIW_STAGE,CIW_ETLUSER,8603821,10624933,0,1,0,0,External,589537479,NA,4
59295,CIW_STAGE,CIW_ETLUSER,8605438,10626759,0,1,0,0,External,445844356,NA,4
59301,CIW_STAGE,CIW_ETLUSER,8459587,10494019,2,1,1,10,External,37562516,NA,4
59302,CIW_STAGE,CIW_ETLUSER,8465844,10500532,1,1,1,12,External,883804858,NA,4
59309,CIW_STAGE,CIW_ETLUSER,8456623,10490803,0,1,0,0,External,1580626441,NA,4
59311,CIW_STAGE,CIW_ETLUSER,8450458,10484414,0,1,0,0,External,300539526,NA,4
59315,CIW_STAGE,CIW_ETLUSER,8476189,10511690,0,1,0,0,External,445844356,NA,4
59321,MARKETING,MARKETING_ETLUSER,8474943,10510399,0,1,0,0,External,272141641,NA,4
59322,MARKETING,MARKETING_ETLUSER,8474038,10509519,0,1,0,0,External,1833377552,NA,4
59362,MI_MARTS,MI_MARTS_ETLUSER,8434803,10463947,0,2,0,0,External,784918617,NA,4
59365,MI_MARTS,MI_MARTS_ETLUSER,8446328,10479403,0,1,0,0,External,694699259,NA,4
59366,MI_MARTS,MI_MARTS_ETLUSER,8444320,10476827,1,1,1,28,External,1223117059,NA,4
59367,MI_MARTS,MI_MARTS_ETLUSER,8444786,10477459,1,1,1,16,External,1234188110,NA,4
59369,MI_MARTS,MI_MARTS_ETLUSER,8463438,10497950,1,1,1,12,External,2083172141,NA,4
59370,MI_MARTS,MI_MARTS_ETLUSER,8463085,10497634,6,34,0,0,External,1160274993,NA,4
59372,MI_MARTS,MI_MARTS_ETLUSER,8466975,10502144,0,1,0,0,External,1799178173,NA,4
59373,MI_MARTS,MI_MARTS_ETLUSER,8467051,10502230,41,28,19434,5061970,External,242610558,NA,4
59391,MARKETING,MARKETING_ETLUSER,8489774,10532324,0,1,0,0,External,1953664530,NA,4
59395,MARKETING,MARKETING_ETLUSER,8474767,10510175,0,2,0,0,External,519601860,NA,4
59396,MARKETING,MARKETING_ETLUSER,8477876,10513875,0,1,0,0,External,245829888,NA,4
59399,MARKETING,MARKETING_ETLUSER,8471045,10506200,1,1,1,16,External,272141641,NA,4
59400,MARKETING,MARKETING_ETLUSER,8465326,10499820,1,4,1,12,External,1338457202,NA,4
59453,DDRS,DDRS_ETLUSER,8596792,10616301,0,1,0,0,External,517825435,NA,4
59454,DDRS,DDRS_ETLUSER,8596823,10616328,0,1,0,0,External,41805543,NA,4
59460,DDRS,DDRS_ETLUSER,8550002,10563590,0,1,0,0,External,1691068442,NA,4
59461,DDRS,DDRS_ETLUSER,8561195,10569456,0,1,0,0,External,1455735857,NA,4
59481,GMIP,GMIP_OPR,8506998,10554525,1,1,1,8,External,1248399225,NA,4
59487,MARKETING,MARKETING_ETLUSER,8578766,10590319,4,1,0,5,External,219409523,NA,4
59488,MARKETING,MARKETING_ETLUSER,8577940,10589614,0,1,0,0,External,1833377552,NA,4
59489,MARKETING,MARKETING_ETLUSER,8577819,10589500,3,4,0,4,External,351738108,NA,4
59490,MARKETING,MARKETING_ETLUSER,8578340,10589934,31,1,0,1,External,1833377552,NA,4
59491,MARKETING,MARKETING_ETLUSER,8576287,10587650,0,1,0,0,External,1829785887,NA,4
59492,MARKETING,MARKETING_ETLUSER,8576289,10587652,0,1,0,0,External,2011428679,NA,4
59496,MARKETING,MARKETING_ETLUSER,8480286,10517311,1,1,1,20,External,1096289634,NA,4
59500,MARKETING,MARKETING_ETLUSER,8491604,10534636,0,1,0,0,External,903115505,NA,4
59501,MARKETING,MARKETING_ETLUSER,8496093,10540553,0,1,0,0,External,2011428679,NA,4
59505,MARKETING,MARKETING_ETLUSER,8487930,10529339,0,1,0,0,External,1829785887,NA,4
59507,MARKETING,MARKETING_ETLUSER,8491234,10534109,5,4,0,2,External,791408303,NA,4
59508,MARKETING,MARKETING_ETLUSER,8489210,10531492,1,1,1,8,External,2011428679,NA,4
59509,MARKETING,MARKETING_ETLUSER,8490773,10533598,1,4,1,12,External,791408303,NA,4
59510,MARKETING,MARKETING_ETLUSER,8477688,10513658,1,4,1,12,External,1338457202,NA,4
59511,MARKETING,MARKETING_ETLUSER,8485043,10524605,0,1,0,0,External,272141641,NA,4
59513,MARKETING,MARKETING_ETLUSER,8481131,10518671,1,4,1,12,External,1338457202,NA,4
59515,MARKETING,MARKETING_ETLUSER,8577719,10589335,0,1,0,0,External,272141641,NA,4
59517,MARKETING,MARKETING_ETLUSER,8580640,10592835,2,6,1,10,External,343526992,NA,4
59518,MARKETING,MARKETING_ETLUSER,8577493,10588959,0,1,0,0,External,378566824,NA,4
59522,MARKETING,MARKETING_ETLUSER,8577343,10588719,0,1,0,0,External,1829785887,NA,4
59523,MARKETING,MARKETING_ETLUSER,8529674,10559387,1,1,1,20,External,240975504,NA,4
59528,MARKETING,MARKETING_ETLUSER,8479500,10516063,3,1,0,5,External,1833377552,NA,4
59529,MARKETING,MARKETING_ETLUSER,8480848,10518289,0,4,0,0,External,533239396,NA,4
59530,MARKETING,MARKETING_ETLUSER,8481173,10518723,0,1,0,0,External,146299560,NA,4
59531,MARKETING,MARKETING_ETLUSER,8481265,10518886,3,4,0,4,External,1338457202,NA,4
59532,MARKETING,MARKETING_ETLUSER,8490065,10532686,0,2,0,0,External,1907071508,NA,4
59534,MARKETING,MARKETING_ETLUSER,8482531,10520806,0,1,0,0,External,1096289634,NA,4
59537,MARKETING,MARKETING_ETLUSER,8484539,10523747,0,1,0,0,External,1096289634,NA,4
59538,MARKETING,MARKETING_ETLUSER,8482801,10521216,0,1,0,0,External,272141641,NA,4
59540,MARKETING,MARKETING_ETLUSER,8475827,10511294,0,1,0,0,External,1939974042,NA,4
59542,MARKETING,MARKETING_ETLUSER,8488951,10531100,1,1,1,20,External,1096289634,NA,4
59543,MARKETING,MARKETING_ETLUSER,8504353,10551494,0,1,0,0,External,146299560,NA,4
59545,MARKETING,MARKETING_ETLUSER,8502320,10548394,1,4,1,12,External,533239396,NA,4
59546,MARKETING,MARKETING_ETLUSER,8501502,10547034,1,2,1,28,External,1907071508,NA,4
59550,MARKETING,MARKETING_ETLUSER,8488802,10530879,1,1,1,20,External,1096289634,NA,4
59551,MARKETING,MARKETING_ETLUSER,8487928,10529335,1,1,1,16,External,272141641,NA,4
59553,MARKETING,MARKETING_ETLUSER,8498810,10544939,0,1,0,0,External,1939974042,NA,4
59555,MARKETING,MARKETING_ETLUSER,8503254,10549860,1,1,0,0,External,1939974042,NA,4
59557,MARKETING,MARKETING_ETLUSER,8473368,10508752,1,4,1,12,External,1338457202,NA,4
59559,MARKETING,MARKETING_ETLUSER,8473983,10509447,0,1,0,0,External,1096289634,NA,4
59560,MARKETING,MARKETING_ETLUSER,8473141,10508531,0,4,0,0,External,297925224,NA,4
59561,MARKETING,MARKETING_ETLUSER,8473479,10508865,3,4,0,4,External,1338457202,NA,4
59562,MARKETING,MARKETING_ETLUSER,8475872,10511324,0,1,0,0,External,903115505,NA,4
59563,MARKETING,MARKETING_ETLUSER,8476257,10511830,1,4,1,12,External,791408303,NA,4
59568,MARKETING,MARKETING_ETLUSER,8474796,10510218,1,1,1,16,External,272141641,NA,4
59569,MARKETING,MARKETING_ETLUSER,8476322,10511879,0,1,0,0,External,219409523,NA,4
59572,MARKETING,MARKETING_ETLUSER,8489773,10532298,0,1,0,0,External,1368912742,NA,4
59573,MARKETING,MARKETING_ETLUSER,8491074,10533941,1,1,1,20,External,219409523,NA,4
59576,MARKETING,MARKETING_ETLUSER,8498641,10544765,0,1,0,0,External,245829888,NA,4
59578,MARKETING,MARKETING_ETLUSER,8481545,10519175,34,2,173003,14529070,External,721140561,NA,1
59579,MARKETING,MARKETING_ETLUSER,8482290,10520326,0,1,0,0,External,903115505,NA,4
59580,MARKETING,MARKETING_ETLUSER,8481855,10519675,0,2,0,0,External,1907071508,NA,4
59581,MARKETING,MARKETING_ETLUSER,8484664,10523940,3,4,0,4,External,1338457202,NA,4
59582,MARKETING,MARKETING_ETLUSER,8487995,10529440,0,1,0,0,External,146299560,NA,4
59584,MARKETING,MARKETING_ETLUSER,8475399,10510887,0,2,0,0,External,1907071508,NA,4
59585,MARKETING,MARKETING_ETLUSER,8476553,10512151,0,1,0,0,External,245829888,NA,4
59586,MARKETING,MARKETING_ETLUSER,8476833,10512473,1,4,1,12,External,791408303,NA,4
59587,MARKETING,MARKETING_ETLUSER,8476435,10512011,0,1,0,0,External,272141641,NA,4
59589,MARKETING,MARKETING_ETLUSER,8480718,10518069,1,2,1,28,External,1907071508,NA,4
59590,MARKETING,MARKETING_ETLUSER,8476471,10512074,0,1,0,0,External,245829888,NA,4
59591,MARKETING,MARKETING_ETLUSER,8490489,10533200,7,4,0,2,External,1338457202,NA,4
59592,MARKETING,MARKETING_ETLUSER,8502171,10548176,0,1,0,0,External,1953664530,NA,4
59593,MARKETING,MARKETING_ETLUSER,8502434,10548580,0,2,0,0,External,1362747851,NA,4
59595,MARKETING,MARKETING_ETLUSER,8486443,10526362,0,1,0,0,External,1387761509,NA,4
59597,MARKETING,MARKETING_ETLUSER,8500522,10546676,0,4,0,0,External,533239396,NA,4
59599,MARKETING,MARKETING_ETLUSER,8503864,10550813,0,1,0,0,External,146299560,NA,4
59600,MARKETING,MARKETING_ETLUSER,8502404,10548529,4,2,17354,14293170,External,1147841426,NA,4
59602,MARKETING,MARKETING_ETLUSER,8580087,10591882,10,1,0,2,External,247531433,NA,4
59603,MARKETING,MARKETING_ETLUSER,8580644,10592854,0,1,0,0,External,230098179,NA,4
59606,MARKETING,MARKETING_ETLUSER,8567993,10579057,0,1,0,0,External,146299560,NA,4
59608,MARKETING,MARKETING_ETLUSER,8575479,10586983,0,1,0,0,External,1829785887,NA,4
59611,MARKETING,MARKETING_ETLUSER,8578834,10590402,11,2,0,1,External,635296531,NA,4
59612,MARKETING,MARKETING_ETLUSER,8577151,10588437,8,1,0,2,External,272141641,NA,4
59614,MARKETING,MARKETING_ETLUSER,8568472,10579767,14,2,179834,36686092,External,1690595598,NA,1
59618,CIW,CIW_ETLUSER,8490416,10533112,1,1,875,290988,External,596365080,NA,4
59623,CIW,CIW_ETLUSER,8470869,10505986,1,1,1,8,External,1953664530,NA,4
59630,CIW_STAGE,CIW_ETLUSER,8472278,10507516,0,1,0,0,External,1811111342,NA,4
59631,CIW_STAGE,CIW_ETLUSER,8458590,10492999,0,1,0,0,External,1580626441,NA,4
59634,CIW_STAGE,CIW_ETLUSER,8465119,10499450,0,1,0,0,External,1580626441,NA,4
59635,CIW_STAGE,CIW_ETLUSER,8465970,10500645,1,1,1,20,External,37562516,NA,4
59639,CIW_STAGE,CIW_ETLUSER,8493412,10537395,1,1,0,0,External,1811111342,NA,4
59641,CIW_STAGE,CIW_ETLUSER,8495372,10539665,116,1,0,0,External,883804858,NA,4
59645,CIW_STAGE,CIW_ETLUSER,8495233,10539519,0,1,0,0,External,445844356,NA,4
59647,CIW_STAGE,CIW_ETLUSER,8448811,10482455,0,1,0,0,External,1811111342,NA,4
59653,CIW_STAGE,CIW_ETLUSER,8431185,10459769,1,1,1,12,External,883804858,NA,4
59654,CIW_STAGE,CIW_ETLUSER,8434210,10463440,1,1,1,8,External,445844356,NA,4
59662,CIW_STAGE,CIW_ETLUSER,8429325,10457664,0,1,0,0,External,1580626441,NA,4
59664,CIW_STAGE,CIW_ETLUSER,8429342,10457687,1,1,1,88,External,1580626441,NA,4
59665,CIW_STAGE,CIW_ETLUSER,8425454,10453521,0,1,0,0,External,1580626441,NA,4
59666,CIW,CIW_ETLUSER,8425645,10453771,0,1,0,0,External,1830938492,NA,4
59669,CIW_STAGE,CIW_ETLUSER,8425829,10453943,0,3,0,0,External,344520109,NA,4
59678,CIW_STAGE,CIW_ETLUSER,8445852,10478918,1,1,1,8,External,445844356,NA,4
59679,CIW_STAGE,CIW_ETLUSER,8448824,10482458,0,1,0,0,External,883804858,NA,4
59683,CIW_STAGE,CIW_ETLUSER,8424321,10452268,0,1,0,0,External,845098298,NA,4
59686,CIW,CIW_ETLUSER,8455649,10489765,1,1,1,8,External,1830938492,NA,4
59687,CIW_STAGE,CIW_ETLUSER,8451704,10485580,1,2,1,24,External,670401081,NA,4
59690,CIW,CIW_ETLUSER,8449841,10483709,1,1,1,8,External,1830938492,NA,4
59693,CIW_STAGE,CIW_ETLUSER,8425425,10453482,0,1,0,0,External,1594037545,NA,4
59694,CIW_STAGE,CIW_ETLUSER,8423915,10451791,0,2,0,0,External,670401081,NA,4
59695,CIW_STAGE,CIW_ETLUSER,8421809,10449638,0,1,0,0,External,1594037545,NA,4
59696,CIW_STAGE,CIW_ETLUSER,8427369,10455525,0,1,0,0,External,883804858,NA,4
59698,CIW_STAGE,CIW_ETLUSER,8438416,10468077,0,1,0,0,External,883804858,NA,4
59703,CIW_STAGE,CIW_ETLUSER,8471809,10507092,0,1,0,0,External,1811111342,NA,4
59704,CIW_STAGE,CIW_ETLUSER,8471407,10506621,2,1,1,12,External,300539526,NA,4
59706,CIW_STAGE,CIW_ETLUSER,8471365,10506597,0,1,0,0,External,445844356,NA,4
59711,CIW_STAGE,CIW_ETLUSER,8468918,10504014,1,1,1,88,External,1580626441,NA,4
59712,CIW_STAGE,CIW_ETLUSER,8466254,10501131,0,1,0,0,External,845098298,NA,4
59713,CIW_STAGE,CIW_ETLUSER,8478156,10514234,1,1,0,0,External,1811111342,NA,4
59719,CIW_STAGE,CIW_ETLUSER,8486467,10526406,1,1,1,8,External,445844356,NA,4
59726,CIW_STAGE,CIW_ETLUSER,8493423,10537408,0,1,0,0,External,883804858,NA,4
59727,CIW_STAGE,CIW_ETLUSER,8497549,10542782,0,1,0,0,External,883804858,NA,4
59735,CIW_STAGE,CIW_ETLUSER,8500118,10546418,0,1,0,0,External,300539526,NA,4
59736,CIW_STAGE,CIW_ETLUSER,8504943,10552307,0,1,0,0,External,883804858,NA,4
59740,CIW_STAGE,CIW_ETLUSER,8613575,10636017,0,1,0,0,External,300539526,NA,4
59741,CIW_STAGE,CIW_ETLUSER,8603406,10624491,0,1,0,0,External,883804858,NA,4
59742,CIW_STAGE,CIW_ETLUSER,8603228,10624293,0,1,0,0,External,300539526,NA,4
59744,CIW_STAGE,CIW_ETLUSER,8603672,10624803,0,1,0,0,External,445844356,NA,4
59749,CIW_STAGE,CIW_ETLUSER,8601341,10622406,0,1,0,0,External,1811111342,NA,4
59753,CIW_STAGE,CIW_ETLUSER,8613453,10635929,0,1,0,0,External,845098298,NA,4
59755,CIW_STAGE,CIW_ETLUSER,8612238,10634524,0,1,0,0,External,300539526,NA,4
59756,CIW_STAGE,CIW_ETLUSER,8612897,10635285,2,5,1,230,External,573801384,NA,4
59758,CIW_STAGE,CIW_ETLUSER,8610618,10632618,0,1,0,0,External,300539526,NA,4
59761,CIW_STAGE,CIW_ETLUSER,8607065,10628650,0,2,0,0,External,670401081,NA,4
59763,CIW_STAGE,CIW_ETLUSER,8609392,10631152,0,1,0,0,External,1594037545,NA,4
59765,CIW_STAGE,CIW_ETLUSER,8605575,10626859,0,1,0,0,External,1953664530,NA,4
59771,CIW_STAGE,CIW_ETLUSER,8614911,10637425,0,7,0,0,External,168148756,NA,4
59772,CIW_STAGE,CIW_ETLUSER,8612532,10634848,1,2,1,24,External,670401081,NA,4
59773,CIW_STAGE,CIW_ETLUSER,8614124,10636646,2,5,510,132602,External,1434278513,NA,4
59776,MARKETING,MARKETING_ETLUSER,8488461,10530241,1,1,1384,27680,External,146299560,NA,4
59777,MARKETING,MARKETING_ETLUSER,8476645,10512250,1,4,1,12,External,1338457202,NA,4
59779,MARKETING,MARKETING_ETLUSER,8477497,10513370,1,1,1,16,External,1829785887,NA,4
59780,MARKETING,MARKETING_ETLUSER,8577798,10589441,0,1,0,0,External,494127418,NA,4
59792,MBW_BSS,MBW_BSS_AIUSER,8488861,10530974,1,1,1,28,External,954473514,NA,4
59803,MBW_BSS,MBW_BSS_AIUSER,8483272,10521780,0,1,0,0,External,599413140,NA,4
59808,MBW_BSS_STAGE,MBW_BSS_AIUSER,8566514,10577119,1,1,14,4960,External,346567502,NA,4
59812,CIW,KPI_SQFUSER,8466135,10500892,1,4,1,12,External,1781837081,NA,4
59813,CIW,KPI_SQFUSER,8465966,10500666,2,4,1,4,External,314255696,NA,4
59814,CIW_STAGE,KPI_SQFUSER,8465398,10499920,0,1,0,0,External,1960562460,NA,4
59821,MARKETING,MARKETING_ETLUSER,8471184,10506402,1,1,1,16,External,1833377552,NA,4
59823,MARKETING,MARKETING_ETLUSER,8472503,10507786,0,1,0,0,External,1096289634,NA,4
59827,MARKETING,MARKETING_ETLUSER,8472898,10508261,0,1,0,0,External,1096289634,NA,4
59829,MARKETING,MARKETING_ETLUSER,8472703,10508005,0,1,0,0,External,219409523,NA,4
59831,MARKETING,MARKETING_ETLUSER,8472709,10508014,0,4,0,0,External,1338457202,NA,4
59862,CIW_STAGE,CIW_ETLUSER,8604666,10625928,0,1,0,0,External,445844356,NA,4
59863,CIW_STAGE,CIW_ETLUSER,8608359,10629975,0,1,0,0,External,300539526,NA,4
59864,CIW_STAGE,CIW_ETLUSER,8610820,10632996,0,1,0,0,External,883804858,NA,4
59865,CIW_STAGE,CIW_ETLUSER,8615087,10637547,0,1,0,0,External,300539526,NA,4
